,text,sentiment
23188,what the fuck am i supposed to do i have the mentality and maturity of an 11 year old and the body of a 13 year old  USERID ,1
23189,what the fuck am i watching  USERID ,2
23190,what the fuck are my parents gonna say  USERID ,2
23191,what the fuck are napoli playing at  USERID ,2
23192,what the fuck bri she makes me so fucking uncomfortable URL  USERID ,1
23193,what the fuck can dont wrong time man wrong time  USERID ,2
23194,what the fuck do not fucking talk to them like that they are babies they dont know what theyre doing what a fucking piece of shit  USERID ,2
23195,"what the fuck even is a one direction concert
URL  USERID ",2
23196,what the fuck happened last night  USERID  USERID ,1
23197,what the fuck have i just seen hahahaha  USERID ,2
23198,what the fuck have i just watched on killer magic  USERID ,2
23199,what the fuck i cant see  USERID in tv cast URL  USERID ,1
23200,what the fuck is going wrong w my bank account  USERID  USERID ,1
23201,what the fuck is it rai ning  USERID ,2
23202,what the fuck is naomi wearing iswear URL  USERID ,1
23203,what the fuck is this cricket shit on my snapchat  USERID ,1
23204,what the fuck is this i dont even this is from childline a company to help young people in the ukURL  USERID ,2
23205,what the fuck is this lmao  USERID  USERID ,1
23206,what the fuck is up with  USERID USERID and his ugly ass red heels  USERID  USERID ,1
23207,what the fuck is up with all these un appreciative assholes  USERID ,2
23208,what the fuck is up with kariya tho dude who are you  USERID ,2
23209,what the fuck is wrong with footballers now is balance no longer a desired attribute for europes elite its an embarrassment to the game  USERID ,2
23210,what the fuck my concert was not like this everyone was pushing and shoving the whole time theyre so calm URL  USERID ,1
23211,what the fuck naughty boy is 30 years old why is zayn hanging out with him  USERID ,2
23212,what the fuck oh my fucking god randy orton  USERID ,2
23213,what the fuck ok  USERID USERID URL  USERID ,1
23214,what the fuck r u even saying this makes no sense … URL  USERID ,2
23215,what the fuck the festival is in august  USERID ,2
23216,what the fuck this nigga just posted a dick pick on instagram  USERID ,2
23217,what the fuck this rusev entrance is nuts  USERID ,2
23218,what the fuck we finna talk about  USERID ,2
23219,what the fuck why did i get 2k rts why is everyone attacking me what did i do  USERID ,1
23220,what the fuck yo  USERID im not a thot i swear URL  USERID ,1
23221,what the fuck youre going to hell sistah  USERID ,2
23222,what the fuckthey are coming back  USERID ,2
23223,what the heck my twitter is doing weird shit oo  USERID ,1
23224,what the hell  USERID USERID  USERID why how  USERID ,1
23225,what the hell am i doing with my life  USERID  USERID ,1
23226,what the hell am i gonna do today  USERID ,2
23227,what the hell an i talking about ashton will never follow me  USERID ,1
23228,what the hell damn typo im just going to trying to talk mean to balky my phone wont let me it must love him  USERID ,1
23229,what the hell does this mean URL  USERID ,2
23230,what the hell exos mascots are so cute i cant stop rting about them  USERID ,2
23231,what the hell is going  USERID  USERID  USERID  USERID  USERID  USERID  USERID USERID  USERID  USERID ,1
23232,what the hell is going on  USERID ,2
23233,what the hell is going on between connor kian and jc  USERID ,2
23234,"what the hell is going on here 
kca  USERID URL  USERID ",1
23235,what the hell is larry stylinson vine by  USERID USERID URL  USERID ,0
23236,what the hell is that shit on the ground  USERID ,2
23237,what the hell is the crowd chanting when cena came out  USERID ,2
23238,what the hell is this  USERID  USERID ,1
23239,what the hell is this update  USERID ,2
23240,what the hell is wrong with you  USERID ,2
23241,what the hell neymar is doing  USERID ,2
23243,what the hell rt  USERID USERID plymouth  USERID feline walked into mans apt he took it to pd in tote bag wants to leave it there  USERID ,1
23244,what the hell this makes me emotional t URL  USERID ,1
23245,what the hell was that  USERID  USERID ,1
23246,what the hell was that ending to  USERID it did no1 any favors to just cut away and we all know that  USERID USERID would kill reigns  USERID ,1
23247,what u asked from me is whats ment to be giving in returni dont blame u for shitil give u space but please think and focus on no one els  USERID ,2
23248,what we are leaning rn in precal is some weird shit  USERID ,2
23249,what you personally take offense to should never limit the scope of someones expression thats so fucking moronic  USERID ,2
23250,whatever bitch u been getting played hoe  USERID ,2
23251,whatever this shit is its good  USERID URL  USERID ,0
23252,whats a good movie to watch bored as shit and cant pick anything  USERID ,2
23253,"whats my problem  USERID 
wats your fuckin on problem prick  USERID  USERID ",1
23254,whats something you do well — bullshitting ah srsly URL  USERID ,2
23255,whats the point of watching a movie when you cant see a shit  USERID  USERID ,1
23256,whats the purpose of liking all my fb post frm like 2010 to now it just gets hella annoying  USERID ,1
23257,whats this bitch doing fam  USERID  USERID ,1
23258,whats this bright blue shit on my timeline  USERID ,2
23259,whats this here rt  USERID USERID “lbuddy84 buddy in the background look jealous as hell URL thats not a boy tho  USERID  USERID ,1
23260,whats up bitchez in tays voice URL  USERID ,1
23261,whats up with these kardashiansjenners trying to get into the music business a tv show is bad enough without their shitty singing  USERID ,2
23262,whatthhe fuck jongin i cnt fucking belivef  USERID ,2
23263,"when  USERID USERID texts you a picture of gg allin tiny penis exposed rubbing shit on his face amp writes thinking of you 

  USERID ",1
23264,when  USERID USERID you realize you caught feelings for a fuckboy URL  USERID ,1
23265,when a bitch mumbling under her breath URL  USERID ,2
23266,when a bitch start talking about what they did with their boyfriend URL  USERID  USERID ,1
23267,when a bitch wanna act hard on social media but you know damn well she aint even about it  USERID you sit the fck down right there  USERID ,1
23268,when a bitch who aint shit hates on a girl who looks 10x better than her lol why like who tf do u think u are  USERID jealous insecure troll  USERID ,1
23269,when a couple sits next to you and starts to make the fuck out like why just why god damn it  USERID  USERID ,1
23270,when a female say nigga mann move the fuck on turn off you saying nigga is like you smoking a cigarette  USERID ,2
23271,when a fuck nigga from your class is trying to talk to you URL  USERID ,2
23272,when a guy actually takes you out on your first date and not trying to be a fuckboi gtgtgt  USERID ,2
23273,when a person all of a sudden acts like they care like get the fuck out  USERID ,2
23274,when adel called me auntie and i was like the hell im still young beb  USERID ,2
23275,when an  USERID nigga call you you answer the fucking phone  USERID ,1
23276,when bae is out with friends drunk amp prob high ass shit you need to be extra nice give him no reason to be mad at you wait till hes home  USERID ,2
23277,when carol tells you to sit down you sit the hell down  USERID  USERID  USERID ,0
23278,when daquan plays with the spit after a great blowjob  USERID URL  USERID ,0
23279,when everyones still arguing about what happened earlier lmao guys airport previews are now out can you just spazz instead of fighting  USERID ,2
23280,when he got a big dick  USERID USERID URL  USERID ,0
23281,when i become a father ill be a liam neeson type of dad the one from taken just fuck shit up  USERID ,2
23282,when i capitalize my letters im screaming in my fucking head no bullshit  USERID ,2
23283,"when i die i need a hundred bitches to call my phone
when i die i need my babygirl to come back home
when i URL  USERID ",2
23284,when i do things out of love and the person keeps pushing it i again say fuck em  USERID  USERID ,0
23285,when i get mad all i see is red and theres no saving whatever gets fucked up in my path  USERID ,1
23286,when i get mad i do crazy shit  USERID ,2
23287,when i go to parties all the white bitches be staring  USERID  USERID ,1
23288,when i go to school tuesday i aint doing shit  USERID ,2
23289,when i got into the lauriver tag and post my  USERID shit in their face i expect a reaction dont ignore me  USERID ,1
23290,when i hear shit about myself i just laugh like who tf said this bs  USERID ,2
23291,when i hit it from the back she gon look back she tell me my dick like good crack  USERID ,2
23292,when i lay down i get the worst cramps in my stomach shit is so weird  USERID ,1
23293,when i plan to actually sit down and do my homework i cant find my damn packet  USERID gr8  USERID ,1
23294,when i read stuff like this i feel like such a bone idle creatively barren shit  USERID hunting for princes vault URL  USERID ,1
23295,when i say ima stop texting that nigga i be lien  USERID shit never fails  USERID ,0
23296,when i see this i think how damn hot is lansdowne going to feel on a 29c sunny summer day all stone no shade URL  USERID ,2
23297,when i tell you i aint beat  USERID i mean that shit  USERID  USERID ,0
23298,when i try to get to work on the computer the wifi is fucking broken im pissed  USERID ,1
23299,when i turn 18 im changing my name to julie everyone fucks up my actual name and its annoying  USERID ,2
23300,when i was 14 and had a bird and thought i was the shit  USERID URL  USERID ,0
23301,when i was 5 i never wouldve imagined growing up and enjoying cough syrup i used to spit that shit in the sink when moms walked away  USERID ,2
23302,when i was gone you was fucking with whoever  USERID ,2
23303,when i was growin up all u needed was knock in your whip amp u could pull a chick it was a simple time cmurder used to get shit romantical  USERID ,2
