,text,curseword,curseWordCatg,date,sentiment
6757,"k0  USERID USERID 0rgny ramah y
g smb0ng 
mau say hell0 sm fansny
biasany ais kn s0mb0ng
i like ur style br0
wkaka
gbu  USERID ",hell,2,Oct2011,0
27709,ka  USERID USERID  USERID USERID  USERID USERID  USERID USERID  bisa dong bales mentionku  please ka   USERID ,dong,1,Oct2011,0
28482,ka  USERID USERID  USERID USERID dan  USERID USERID ucapin happy bihday please bgt ayodong yg bijak ˘̩˘̩ 10  USERID ,dong,1,Oct2011,0
6888,ka  USERID USERID aku juga mau difollback dong tapi kalo engga yasudah uu  USERID ,dong,1,Oct2011,0
27174,ka  USERID USERID bilangin sama  USERID USERID say hellofollback yah ka kalo gak antapani bakalan dikirim  cont  USERID USERID URL  USERID ,hell,2,Oct2011,0
5964,ka  USERID USERID kaka klo janji ditepatin dong katanya semua mention mau dibls tp apa mention aku ga dibls  USERID ,dong,1,Oct2011,0
28232,ka  USERID USERID liat dong d hahaa URL  USERID ,dong,1,Oct2011,0
28587,ka  USERID USERID ucapin ultah buat mama q dong kak pliss ˘ʃƪ˘  USERID ,dong,1,Oct2011,0
2043,ka rafael tlong blez mensoun aku dong ka pliz aku mhon sma kk   USERID USERID   USERID USERID  USERID ,dong,1,Oct2011,0
32196,kadiri lang talaga amp ipis sa kanin shit  USERID ,shit,7,Oct2011,2
7315,kaga ah berani dong woo p  USERID  USERID USERID yah tkut kan ah cemen  USERID USERID cemen beraninya keroyokan cont URL  USERID ,dong,1,Oct2011,0
3537,kaga dongo dari telapak ampe dengkul atasan dikit doankitu juga dikit ˘̶ِ̀ ˘̶́   USERID  USERID  USERID USERID vaginaa budukan  щĸщĸщĸ  USERID ,dong,1,Oct2011,0
23308,kagak dums masih jaman ape jumat kuliah ye gag dit  USERID  USERID USERID kga adalibur dong pemg kau bsk msk apa URL  USERID ,dong,1,Oct2011,0
6353,kainis tlg isang kgroup nmin ayaw kmi damayan sa hirap n pinagdadaanan nmin sa thsis shit  USERID ,shit,7,Oct2011,2
5191,kak  USERID USERID  USERID USERID follback dong  ͡o͡   USERID ,dong,1,Oct2011,0
9335,kak  USERID USERID jangan kabur2 dong teriakdaritebing  USERID ,dong,1,Oct2011,0
5302,kak  USERID USERID sapa ilhamfever di banjarmasin dong   USERID ,dong,1,Oct2011,0
25924,kak  USERID USERID say hello please  tadi kakak ganteng kali apa lagi seyumannya itu   USERID  USERID ,hell,2,Oct2011,0
7913,kak  USERID USERID sma kak  USERID USERID spa aku dong   USERID ,dong,1,Oct2011,0
8376,kak  sekalisekali balas mention dong   USERID USERID  USERID ,dong,1,Oct2011,0
11235,kak bil baik emang  USERID USERID mention  USERID  USERID USERID hp gue sepi banget mention dong yg baik   USERID ,dong,1,Oct2011,0
2678,kak dicky aku minta followbacknya dongg atau bales mention aku yahh   USERID USERID  USERID ,dong,1,Oct2011,0
9501,kak jane  USERID USERID sapa aku dong kak pliss atau gak di  USERID aja kak jane pliss   USERID ,dong,1,Oct2011,0
27761,kak yang sma pj 7icon itu cuma bercanda kan dickymprasetyo  USERID ,cum,1,Oct2011,2
14650,kalau mau manjain  manjain aja mama  ngga usah komentar sambil ketawa dong   USERID ,dong,1,Oct2011,2
32896,kalian semua adalah pemimpin dan setiap pemimpin akan ditanyaipeanggung jawaban tentang yang dipimpinnya  USERID ,pimp,1,Oct2011,2
19423,kalo emang ini diklat kasih kesempatan dong buat berbeda pendapat kalo memaksakan kehendak bukan diklat namanya tapi penataran p4  USERID ,dong,1,Oct2011,0
4266,kalo lo taunye handjob  USERID USERID kalo lau taunye blowjob ye  USERID  USERID USERID mendadak pada sok  USERID USERID kenal mr  URL  USERID ,blowjob,1,Oct2011,0
9320,kalo menurut mba demy gmn  USERID USERID iya donggua gitu lohwkwksombong annaslerman ngocol amat ngerasa jd pembuat trending  USERID ,dong,1,Oct2011,0
8742,kalo ngestalk tl orang sering ga santai gitu dongkol sendiri  USERID ,dong,1,Oct2011,2
36066,kalo org yg sepulang haji dikasih gelar hhj sblm nama harusnya org yg selesai sholat jg dpt gelar dong kan sama2 rukun islam  USERID  USERID ,dong,1,Oct2011,0
14711,kampus libur ric  USERID  USERID USERID yuk ke kampus bay  USERID bayuuananta apa apanya dong  USERID  USERID USERID ih apa sih   USERID bayuuananta saking eks  USERID ,dong,1,Oct2011,0
37830,kamu itu fuck sekali lho jul  USERID  USERID USERID ngono2 tau mbok banteri luh  USERID USERID yoyo  URL  USERID ,fuck,7,Oct2011,0
8963,kamu kpn gendong anak  USERID  USERID USERID temen2 sd udah banyak yg gendong anak ternyata   USERID ,dong,1,Oct2011,0
37971,kamu ndk boleh p p  USERID  USERID USERID saya juga uu  USERID USERID apa aja sms dong  USERID  USERID USERID gampang cont URL  USERID ,dong,1,Oct2011,0
3781,kamu nya dong yg kesini saii aku kan lagi sakit   USERID  USERID USERID sinisini d   USERID USERID cont URL  USERID ,dong,1,Oct2011,0
25791,kamu pake rok mini aja p  USERID  USERID USERID  USERID USERID  USERID USERID aku juga mau dong d nyamber  USERID ,dong,1,Oct2011,0
7591,kamu sibuk o   USERID  USERID USERID me too bebs  kapan ketemu dong kalo kayak gini   USERID  USERID USERID cont URL  USERID ,dong,1,Oct2011,0
6844,kan aku ipa 4 jadi peralihan 3  USERID  USERID USERID rilek dongse 3  USERID  USERID USERID arek ips ´ URL  USERID ,dong,1,Oct2011,0
36464,kan dah makin sial lah   USERID USERID what the hells wrong with my uber  USERID ,hell,2,Oct2011,1
5285,kan gewoon  USERID  USERID USERID maar iemand groeten die je niet echt kent he  USERID hoi ik ben thijs en ik volg jou op twitter hoe gaat het  USERID ,hoe,1,Oct2011,0
11048,kan gue udah jadi alumni  USERID  USERID  USERID USERID lah elu juga dong qaqaq   USERID  USERID USERID hahaha anak pd lebay cont URL  USERID ,dong,1,Oct2011,0
26014,kan ntar lg kita sama  USERID  USERID USERID syeeneengny berlakibini  USERID  USERID USERID  USERID  USERID USERID udah dong ƪ˘⌣˘  URL  USERID ,dong,1,Oct2011,0
8987,kan vi sluta prata om att ge blod blir irriterad varje gång jag tänker på det pga jag får inte  USERID ,slut,1,Oct2011,2
27466,kangen liburan bareng bm 2223 januari lalu ayo dong liburan lagi  USERID ,dong,1,Oct2011,2
38211,kanker shell nooit gaan werken kk oplichters  USERID ,hell,2,Oct2011,2
8557,kanye west for louis vuitton shoes kanye west for louis vuitton shoes todays topic has nothing to do with louis URL  USERID ,hoe,1,Oct2011,2
24503,kaos kakimu ketinggalan sayang di kamarku  bau deh yang  USERID  USERID USERID jgn dibuka buka dong beb nanti banyak  URL  USERID ,dong,1,Oct2011,0
5530,kapan   USERID  USERID USERID  USERID USERID pergi la  maen lagi dong  USERID ,dong,1,Oct2011,0
14533,kapan2 aja deh    USERID USERID  USERID  USERID USERID hahay iya dong kpn lau nyusul bud wk  USERID USERID hasek dah   USERID cont URL  USERID ,dong,1,Oct2011,0
19172,karma is a  just make sure that bitch is  USERID  USERID ,bitch,1,Oct2011,0
16745,karma is a bitch bitch gti  USERID ,bitch,1,Oct2011,2
32392,karma is a bitch but jus make sure tht bitch is beautiful  USERID ,bitch,1,Oct2011,2
36153,karma is a bitch isnt it  see ya next year  USERID  USERID ,bitch,1,Oct2011,1
28189,karma is a bitch well just make sure that bitch is beautiful  USERID ,bitch,1,Oct2011,2
11173,karma is bitch so you better treat her right  USERID ,bitch,1,Oct2011,2
8821,karma its great u may be able to lie cheat forget and try to hide things but the truth will always come out and bite you on the arse  USERID ,arse,3,Oct2011,2
5520,karmas a bad bitch n she dnt have a dead lined hoe jus b doin shyt  USERID ,bitch,1,Oct2011,2
16640,karmas a bitch one that you can have back  USERID ,bitch,1,Oct2011,2
31889,kasian dy ‎​⌣́⌣̀  USERID  USERID USERID kasiangt bgt jauh dr pcr nya  USERID  USERID USERID cie cupang ngay shynta ada yang  USERID  USERID USERID  USERID ,gay,1,Oct2011,0
8448,kasian yong hwa  USERID  USERID USERID news snsd seohyun  super junior donghae akan menyanyikan lagu tema untuk ’2011 asia song festival’  USERID ,dong,1,Oct2011,0
4810,kasih inisialnya dong haha  USERID  USERID USERID haha  USERID  USERID USERID hahaha emang siape ti p  USERID  USERID USERID cont URL  USERID ,dong,1,Oct2011,0
11475,kasih tau ga yah  USERID USERID nyuci dimana ikut dong  USERID  USERID USERID cuci mata ganti suasana   USERID ,dong,1,Oct2011,0
6441,kasme mine is screwed too   USERID  USERID USERID i hate google chrome   USERID ,screw,1,Oct2011,1
27701,kata ibuku jalan jangan cuma mendongak ke atas atau menunduk ke bawah lihatlah lurus ke depan dan sesekali perhatikan segala arah  USERID ,cum,1,Oct2011,0
7490,katanya masa mau mati lampu lagi damn  USERID ,damn,2,Oct2011,2
8418,katanya temen  tapi ngejelekin temen sendiri  itu namanya persahabatan  what the fuck  USERID ,fuck,7,Oct2011,2
19226,katiann  aku tmenin yaah hhaha cerita kemarend belum lanjuut pulsaku abitch   USERID  USERID USERID q ngentang nang gkb 2   USERID ,bitch,1,Oct2011,0
18899,katlyn look waay to good for marshall he should really be the one admitting that he lucky i aint knockin you thoe bro good luck wit love  USERID ,hoe,1,Oct2011,2
16083,kau cibi apa   USERID  USERID USERID kalo gayakin gausah ˘⌣˘ ˘⌣˘  USERID  USERID USERID  USERID ,gay,1,Oct2011,0
31246,kaya andecaandeci dong dex  USERID  USERID USERID lebih ok klo frekobafrekobi namanya  USERID  USERID USERID freddy perry oke tuh  USERID ,dong,1,Oct2011,0
16677,kaya orang miskin lo ke mintanya makroni wakwak  USERID  USERID USERID makaroni dong d  USERID  USERID USERID makasih kekemau apaan sih hah  wakwak  USERID  USERID ,dong,1,Oct2011,0
31712,kbs joy hello baby season 4 official pictures credit as news reupload and posted by rene URL URL  USERID ,hell,2,Oct2011,2
7045,kdong trut berduka cita ka hehe  USERID  USERID USERID  USERID USERID ahaha  cari nafkah buat makan kasian  hahaha  USERID ,dong,1,Oct2011,0
5872,ke futsal loerajakn kiper tea  USERID USERID hahaha  USERID USERID mbung akhjig w olangan hahaha  USERID USERID walk with me in hell  USERID ,hell,2,Oct2011,0
4301,ke kmpus dong skali2   USERID  USERID USERID tdk kodong   USERID ⌣́⌣̀ somsekk dk prnahmi lg ke kmpus bu dokter  USERID  USERID USERID  USERID ,dong,1,Oct2011,0
5265,ke rumah gue dong   USERID  USERID USERID kalo denger lagu motion inget karpas sama rumahnya si  USERID USERID  ingin kerumaah lo   USERID ,dong,1,Oct2011,0
5569,ke sekolah aja ˘˘ʃƪ  USERID USERID  USERID jd kmana dong  USERID  USERID USERID ko kerumahku de s  USERID ayok krmh ka mawar  USERID  USERID USERID  USERID ,dong,1,Oct2011,0
16410,ke solo    USERID  USERID USERID gayaa mau kmn omm  USERID  USERID USERID  USERID  USERID  USERID USERID morningg cimb  USERID ,gay,1,Oct2011,0
1315,ke strada dong jel hehe  USERID  USERID USERID ondewey to home ‎​´  USERID ,dong,1,Oct2011,0
37868,keburu basi dong mau  USERID  USERID USERID  USERID USERID jauhnye krim pake tiki aja dech ‎​​d   URL  USERID ,dong,1,Oct2011,0
20117,keep collecting trash bitch you aint shit  USERID  USERID ,bitch,1,Oct2011,1
26349,keep gettin sma and im going to my car and im a pop the trunk on ya bitch asswhat you gonna get the car seat lmmfao  USERID ,bitch,1,Oct2011,1
36682,keep hitting the wall n shit  USERID ,shit,7,Oct2011,2
8184,keep it cromer  cromer crab company petition URL  USERID ,tit,1,Oct2011,2
33353,keep it real no lies no bullshit  USERID ,shit,7,Oct2011,2
6688,"keep me 
great competition gifts awards
URL

URL  USERID ",tit,1,Oct2011,2
30145,keep talking shit in about 2 years my brothers are gonna be twice your size and theres three of them they might be younger but they ca   USERID ,shit,7,Oct2011,2
2268,keep talking that shit gone suck ah nigga dick  USERID ,dick,1,Oct2011,2
15524,keep the white bitch away from the black bitch she do nothing but try 2 run the white bitch away smh  USERID ,bitch,1,Oct2011,1
26433,keisha mad as hell cause journie wont go too sleep lmao  USERID ,hell,2,Oct2011,1
7190,kelasku dong rocker men cantik dengan cakepnya dari kelasku wkwk  USERID  USERID USERID  USERID USERID kelasku tary hahaha  USERID ,dong,1,Oct2011,0
38616,kemance udh bli tiketnya naj  USERID  USERID USERID mila sakit trus hari sabtu jadi gk nih  USERID  USERID USERID pliss dong URL  USERID ,dong,1,Oct2011,0
14100,kemaren dong nyanyi bsunda dapet cepe y  USERID ,dong,1,Oct2011,2
7875,kenapa berondong2 ini ngeliatin saya de walaupun sy masih berponi sy 7  9th diatas usia kamu lho   USERID ,dong,1,Oct2011,2
30622,kenapa dit   USERID  USERID USERID oo men dibajak haha fucked gaktau mati lo nanti siang kalo ampe ngebajak lagi  USERID ,fuck,7,Oct2011,0
8634,kenapa gak ada harus ada rido sama mu p percaya dong bet sama ku d  USERID  USERID USERID haha gak ada geb d gak percaya aku geb p  USERID gebynauli h  USERID ,dong,1,Oct2011,0
17154,kennedi is ugg and ima fight that ugg bitch  USERID ,bitch,1,Oct2011,2
17049,kensington drummer guy baby raccoon in your jacket pocket is creepy as hell and not cute in any way  USERID ,hell,2,Oct2011,2
763,kept failin to realize it was a fuckin wastebut now its out n da open i bs like uh yea fuck dat shyt  USERID ,fuck,7,Oct2011,2
36719,keren kreatip gayanya   USERID  USERID USERID pyramids URL  USERID ,gay,1,Oct2011,0
8451,keren ya gaya gw  USERID  USERID USERID gaya lo peng  USERID  USERID USERID ketegasan untuk hati preet 6  USERID ,gay,1,Oct2011,0
30119,key yur cockyyea nd im arrogant tooif yu dnt like that yu kno wht yu can do  USERID ,cock,1,Oct2011,2
9297,kga ada krjaan lu ya    USERID  USERID USERID lagi ngeliatin ibuibu ngerumpi sambil gendong anak  USERID ,dong,1,Oct2011,0
4108,kgak ada emang ya woo ya da cebokin dong wahahaha  USERID  USERID haha emng ada tepok 3 buaya  kga ada si woo cebok ka ngd  USERID ,dong,1,Oct2011,0
4336,kibasin rambut yaya dong d  USERID  USERID USERID  USERID USERID  USERID USERID hahahhaha gua suka gaya loe hahahahahha  USERID ,dong,1,Oct2011,0
9764,kick off the stilettos and fuck me in the back seat  USERID ,fuck,7,Oct2011,2
32800,kick off your shoes  relax your feet  USERID ,hoe,1,Oct2011,2
4995,kick rocks or get dick slapped your choice  USERID ,dick,1,Oct2011,2
771,kickin shit frm bk wit my boy  USERID USERID  USERID ,shit,7,Oct2011,0
37088,kicking off homecoming weeklevel3jxn10711 ya know normally we wait til saturdaybut shitwhy wait   USERID ,shit,7,Oct2011,2
33250,kicking the shit out of these collosi  USERID  USERID  USERID ,shit,7,Oct2011,1
33698,kid cudi needs to release new shit  USERID ,shit,7,Oct2011,2
2007,kid cudi she came along is some of the smoothest shit ever put together  USERID ,shit,7,Oct2011,2
25589,kidnap a vampire and drain all his fucking veins  USERID ,fuck,7,Oct2011,2
21889,kids  the hell im havin only fuck you mean  USERID ,hell,2,Oct2011,2
4162,kids dont smile like bitches harh harh  USERID  USERID USERID smiling like a bitchi feel like a kid again  USERID ,bitch,1,Oct2011,0
16827,kids in my brothers grade wear jordans youre 9 go get light up shoes  USERID ,hoe,1,Oct2011,2
35501,kids w pictures of them with a bluntsweed b alcohol c any other paraphernalia fucking stupid we dnt need to see that keep it 2 urslf  USERID ,fuck,7,Oct2011,2
33577,kiesha lashelle i miss her ode   USERID ,hell,2,Oct2011,2
127,kijk haar fucking lui liggen dano  USERID  USERID URL  USERID ,fuck,7,Oct2011,0
9455,kijk is even hoee lief   USERID URL  USERID ,hoe,1,Oct2011,0
28140,killin these hoess swear im tryna stop the violence   USERID ,hoe,1,Oct2011,2
15901,killin yall niggas on that lyrical shit mayonnaise color benz i push miracle whips greatest line ive heard in my life  USERID ,shit,7,Oct2011,2
34488,killing these hoes  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID ,hoe,1,Oct2011,1
