text,sentiment
“helenia  USERID  USERID bitch i fuckin love you ass bro”  USERID  USERID ,0
“helloorihanna  USERID USERID bitch stop tryna jack tinashes style and go back to your whispering ass voice hoe ” URL  USERID ,0
"“hexticy this needs to be some highkey shit fuc 12 nigga was holding a screw driver 
URL  USERID ",2
“highvlbe people make it so easy for you not to give a shit about them” for real  USERID ,2
“hisydiddy you gotta be ready for disloyal shit no matter how loyal you are to the person ”  USERID ,2
“honeyontop amp my ex my ex bitch cause he was fuckin no names amp that aint cool that shit lame ”  USERID ,0
“hornyfacts youre a fuck boy if you let someone talk badly about ur girl straight up”  USERID  USERID ,0
“hotfreestyle iggy lost her damn mind  USERID URL  USERID ,1
“hovovonte “atown0793 find a 50 amp im ugly as shit let them kno  USERID USERID URL mood” clean ass found a 1  USERID  USERID ,0
“i didn’t wanna fall in love not at all but at some point you smiled and holy shit i blew it” URL  USERID ,0
“iambarrowskii no longer fuck with hydro pills”why  USERID ,2
“iamch0pper funny how mf’ers  USERID USERID run out of friends they start hanging wit the ones they  USERID USERID was talking the most shit about” lthilariously true  USERID ,1
“iamlilrazor i make that pussy remember me”your father should see this  USERID ,2
“ianbremmer bus barricade aleppo syria URL  USERID truly a hell on earth  USERID ,1
“igiveexamples niggas will look at my ass and think im grown as fuck”  USERID  USERID ,0
“iheartcambrii savage  USERID URL aint shit but hoes and tricks  USERID ,0
“ijapanb when he first put the dick in your ass URL  USERID ,2
“ilgdaily if you play cod for more than 2 hrs a day you are a fucking cunt”and retard  USERID ,2
“ilgdaily this new  USERID USERID album is fire so far” what the fuck  USERID ,0
“illegallycory use to sress over little shit im pass that now ”  USERID ,2
“illposts i hate being confused im quick to say fuck it amp fuck you”  USERID ,0
“ilovemontkonnen  USERID USERID  USERID USERID and fuck br niggas  USERID smh”  USERID wow monte at least we know you aint getting sex from one  USERID ,0
“imceej nobody in ct fuck with me thats why im trying to leave ”  USERID ,2
“imfunnyrite “uncletizzy  USERID USERID he was close bruh”the last 15 minutes is when the good shit happens”this is the last 15  USERID ,0
“imjustmewhoyoub bruh niggas dont give a fuck no more URL woman have no respect for themselves now damn bro  USERID  USERID ,1
“imsocovergirl this shit had me hot  USERID URL fuck is that  USERID  USERID ,0
“infraredsix  USERID USERID fuck you” URL  USERID ,0
"“insuiting do you ever think about shit you did in the past and just go
why
the fuck
did nobody punch me in the face” relevant  USERID ",2
“irishcraicc oh fuck im high who wants a pekpek song”omg fhdwybdghdsdsdhj  USERID ,2
“itsfightvideos lmao URL damn my niga you good  USERID  USERID ,0
“itsjaun fuck calling her bae shes my queen” so many goals  USERID ,2
“itsmydesire fuck excuses learn to admit when you fuck up ” lol rt  USERID ,2
“i’ve been listening to my gut since i was 14 years old and ive come to the conclusion that my guts have shit for brains”  USERID high fidelity  USERID ,0
“jackjackjohnson oh shit it was just me in a mirror i need to get some sun” im crying i laughed so hard i should be asleep  USERID ,1
“jackjackjohnson oh shit it was just me in a mirror i need to get some sun” lmao x2  USERID ,0
“jaie shit so fucked up ion know who to trust ”  USERID ,2
“jaivontyrel why females think that fuckin ring in the middle of they nose cute  USERID benny the bull lookin ass hoe ”  USERID ,0
“jayashell constantly stuck between i wanna get my shit together and lifes too short so fuck it imma do whatever”  USERID ,1
“jaychronica i fuck with fetty but yo this shit had me crying lmfao URL  USERID ,1
“jayeistheshit if you dont have a sense of humor  USERID i cant fuck with you  USERID ”  USERID  USERID ,1
“jaykeepsitreal stop being petty and move the fuck on”rft  USERID ,2
“jazzycumero ausleens such a loser” fuck off bitch  USERID ,2
“jehde14h i wish a bitch would”  USERID ,2
“jheeneaiko i hate when people assume shit just ask me amp ill tell you”  USERID ,2
“jiggax you childish ass bitches get on my nerves” str8 hunnas  USERID ,2
“jlv bitches see me rolling and they mood change” like a motherfucker  USERID ,2
“joehendo the nightmericans the bruisers and the villainz killin shit 2015”  USERID  USERID ,0
“jonjondadon shawty shit was deadass pokin  USERID in her snap” who  USERID  USERID ,0
“jordangomez23  USERID USERID i will swanton bomb youre 4 foot 3 ass dont fuck with me yoncé ill leave you lookin blue”  USERID ,0
“joshwriter down to earth easy going honest and trustworthy thats the shit i like”  USERID  USERID ,0
“junkieforlove every female attending must wear what we tell them no ands ifs or buts”shut up bitch  USERID ,2
“jvobrod wtf is this URL  USERID hell nah  USERID ,1
“kaleberwin15 just an average sunday night w the good ol boys  USERID URL texas white ppl shit not surprising  USERID ,0
“kaliandersen32 happy birthday again to my main bitch  USERID USERID way to go hard as fuck last night” tapped out before my bday  USERID ,0
“karagan3 still feel like shit from this past weekend”same  USERID ,2
“kardashianreact me at prom URL fucking shit i wanna go to prom  USERID  USERID ,0
“kayowaye runnin thru your bitch with my pole ”must be nice  USERID ,2
“kdamaris keep it real w ur dawg no matter what same bitch that claim she love u shell set ya up” preach  USERID  USERID ,0
“kdbon chicks with no ass be wearing leggings making em look like long sleeve panties  USERID funniest shit i heard today”  USERID ,0
“kdott not forcing shit on nobody  USERID USERID that dont want it”where you get this from  USERID ,1
“kendoll22 these niggahs fuck anything”  USERID  USERID ,0
"“kennybabexo  USERID USERID i dont make love i fuck hard”

  USERID ",0
“kermitssnitchin when u realize ur bracket is already shit URL  USERID USERID  USERID ,0
“kgali lol  USERID USERID when a bitch getting on your nerves and you trying to keep your cool URL me rn  USERID ,1
“kidlalito  USERID USERID hell yeah bro”  USERID USERID 10 right  USERID  USERID ,0
“killahh  USERID USERID  USERID USERID  USERID bitch im done with you ” im done with yah  USERID ,1
“kingroman  USERID USERID getting my whole body done fuck that ”lmfao  USERID  USERID ,0
“kingryin when you see the girl that was talking shit about ya weave URL oh shit  USERID ,0
“kingshuggse “hoeimmikey “kingshuggse dont be mad cause your bitch got hd fever”hdfever”fucks with it fool  USERID  USERID ,0
“kkhjaycee ”and wait til yessy hears ab this shes gonna kick ur ass and make you suck her dick  USERID ,2
“klimmes stick with ur a1s any new bestfriends wil fuck u over”  USERID ,2
“kmartinezxo but why all the girls have a problem with nathalia  USERID ”because she always starts shit  USERID ,0
“kobepippenglb lets see how this shit play out ”  USERID ,2
“koolaiding if you like me tell me shit i might like you too”  USERID ,2
“korym5c  USERID USERID URL this might help” holy shit lmao  USERID ,0
“kpollox cold hearted  USERID guards up  USERID wont fuck me over  USERID heart cant take another l ”omg rft  USERID  USERID ,1
“ktowntherapper every female gone feel this song  USERID URL this shit hard  USERID  USERID ,0
“kurngb stay upgott some shit for yall lets get it ”  USERID  USERID ,0
“kweenairre nigga tried to replace my bitch with an over cooked wonton ”lmfao  USERID ,2
“kxll  USERID USERID oh damn near fina walk over to see you” bring sum junk if you do  USERID ,0
“ladruggie “lilnae i promise you  USERID URL  USERID USERID bruh look‼‼same shit we been saying  USERID ,0
“ladylex1 i hate sneaky ass shit like i hate that shit”  USERID ,0
"“lahdman7 if we date  USERID USERID 
URL pain” try that shit on me amp we fighting thats the equivalent to an ass whooping  USERID ",1
“lakeefah “woozus this new wale shit crack son”what is it called ” mind your bizzness  USERID ,2
“lakev0  USERID USERID thats real asf”  USERID lmao no that shit dumb these niggas not loyal  USERID ,0
“leeuhm  USERID USERID god damn i  USERID lost for words”  USERID  USERID ,1
“letsgetshrekual  USERID USERID nope u still do” fuck you  USERID ,0
“lexiiesaqui damn my attitude be so fucked up sometimes lmao idk how niggas deal with me”gt prolly the worst attitude i know  USERID ,1
“life is too damn short to be following these rules  USERID denny duquette  USERID ,1
“lifeasbros i gave a fuck once it was terrible”  USERID  USERID ,0
“lifetextmessage if you cuffed  USERID let it be known  USERID it aint real if you hiding shit ”  USERID ,1
“lilhoneyydip if you dont eat booty you either dying alone or you gonna end up with a basic bitch with a boring sex life  USERID naw  USERID  USERID ,1
“lillarrylaflare “junkieambz  USERID URL get my dick out your hand”foh  USERID ,0
“lillyestevez  USERID URL stap u lil bitch  USERID ,0
"“liragalore all black to ya funeral hoe  USERID URL

so damn sexy  USERID  USERID ",0
“littlebabykev dont be this bitch smh URL  USERID ,2
“liveloveariee wtf URL cold as hell  USERID ,2
“livenlifedrew i would never go to a party to here niggas rap i wanna see ladies shakin some shit  USERID i aint no producer”  USERID ,0
“liy this mf look bitch this look will have me melting in my nigga hands like chocolate  USERID URL  USERID ,0
"“lnghairthkrdbn so glad morgan byke ”

he aint just back this nigga on some g shit  USERID ",0
“lolautumnx0 do boys think girls are allowed to walk outta the house at anytime of the night  USERID my mom doesnt play that shit lol”  USERID ,1
“londyautumn 18 worst dirty talk you ever heard was”did bih said let me use ur dick to mix the kool aid up then lick the spoon  USERID  USERID ,0
“lordflaconegro what the shit URL  USERID  USERID ,0
“lordflaconegro what the shit URL what the dick  USERID ,2
“loveguwop “yalia mhmm” what was the purpose of this tweet beo”shut the fuck up  USERID  USERID ,0
“loveleesejay and no im not picky im just selective on who i waste my time on” bitch you better preach  USERID  USERID ,0
